test_id,reference_number,test_cas,test_location,test_exposure_type,test_control_type,test_media_type,test_application_freq_unit,test_organism_lifestage,result_id,result_effect,result_endpoint,result_obs_duration_mean,result_conc1_type,result_conc1_mean_op,result_conc1_mean,result_conc1_mean_mol,media_ph_mean,media_temperature_mean,tax_all,tax_name,tax_class,tax_order,tax_family,tax_genus,tax_species,tax_gs,species_number,tax_group,tax_pdm_available,tax_eco_climate,tax_eco_ecozone,tax_eco_food,tax_eco_migrate5,tax_eco_migrate2,tax_ps_ampv,tax_ps_ampkap,tax_ps_amppm,tax_lh_amd,tax_lh_lbcm,tax_lh_lpcm,tax_lh_licm,tax_lh_ri#/d,result_conc1_mean_binary,result_conc1_mean_log,result_conc1_mean_mol_log
1028114,941,732-11-6,LAB,NR,I,FW,NR,NR,127380,MOR,LC50,48.0,F,,4.2e-05,1.32362674744417e-10,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-4.3767507096021,-9.87823446533355
1029382,984,1014-70-6,LAB,S,NR,FW,X,NR,117693,MOR,LC50,48.0,A,,50.0,0.0002344116234628,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.69897000433602,-3.63002085732701
1029387,984,28249-77-6,LAB,S,NR,FW,X,NR,156361,MOR,LC50,48.0,A,min_max_average,5.5,2.13360230663548e-05,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.740362689494244,-4.67088652780256
1029390,984,3766-81-2,LAB,S,NR,FW,X,NR,156364,MOR,LC50,48.0,A,~,0.1,4.82455517190533e-07,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-1.0,-6.31654272279534
1029393,984,19666-30-9,LAB,S,NR,FW,X,NR,156645,MOR,LC50,48.0,A,min_max_average,5.5,1.59318694761367e-05,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.740362689494244,-4.79773326026081
1029396,984,23184-66-9,LAB,S,NR,FW,X,NR,156648,MOR,LC50,48.0,A,min_max_average,5.5,1.76366839581665e-05,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.740362689494244,-4.7535830673929
1029400,984,63-25-2,LAB,S,NR,FW,X,NR,156652,MOR,LC50,48.0,A,~,0.01,4.96956128546754e-08,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-2.0,-7.30368194923657
1029403,984,333-41-5,LAB,S,NR,FW,X,NR,156655,MOR,LC50,48.0,A,~,0.001,3.2857988172207204e-09,,23.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-3.0,-8.48335903105484
1031065,2017,79-01-6,LAB,S,I,FW,X,NR,17979,MOR,LC50,48.0,F,,100.0,0.0007611508318118,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.0,-3.11852927367254
1031066,2017,79-01-6,LAB,S,I,FW,X,NR,17980,MOR,LC50,48.0,F,,94.0,0.0007154817819031,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.9731278535997,-3.14540142007284
1031067,2017,79-01-6,LAB,S,I,FW,X,NR,17981,MOR,LC50,48.0,F,,41.0,0.0003120718410428,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.61278385671974,-3.50574541695281
1031068,2017,79-01-6,LAB,S,I,FW,X,NR,17982,MOR,LC50,48.0,F,,43.0,0.0003272948576791,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.63346845557959,-3.48506081809295
1031069,2017,79-01-6,LAB,S,I,FW,X,NR,17983,MOR,LC50,48.0,F,,55.0,0.0004186329574965,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.74036268949424,-3.3781665841783
1031070,2017,79-01-6,LAB,S,I,FW,X,NR,17984,MOR,LC50,48.0,F,,56.0,0.0004262444658146,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.7481880270062,-3.37034124666634
1031075,2017,107-11-9,LAB,S,I,FW,X,NR,17989,MOR,LC50,48.0,F,,32.0,0.0005604595702626,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.50514997831991,-3.2514557105358
1031076,2017,107-11-9,LAB,S,I,FW,X,NR,17990,MOR,LC50,48.0,F,,30.0,0.0005254308471212,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.47712125471966,-3.27948443413604
1031077,2017,107-11-9,LAB,S,I,FW,X,NR,17991,MOR,LC50,48.0,F,,42.0,0.0007356031859696,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.6232492903979,-3.1333563984578
1031078,2017,107-11-9,LAB,S,I,FW,X,NR,17992,MOR,LC50,48.0,F,,43.0,0.0007531175475404,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.63346845557959,-3.12313723327612
1031079,2017,107-11-9,LAB,S,I,FW,X,NR,17993,MOR,LC50,48.0,F,,48.0,0.0008406893553939,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.68124123737559,-3.07536445148011
1031080,2017,107-11-9,LAB,S,I,FW,X,NR,17994,MOR,LC50,48.0,F,,46.0,0.0008056606322525,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.66275783168157,-3.09384785717413
1031085,2017,71-43-2,LAB,S,I,FW,X,NR,17999,MOR,LC50,48.0,F,,400.0,0.0051207211015457,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.60205999132796,-2.290668877233
1031086,2017,71-43-2,LAB,S,I,FW,X,NR,18000,MOR,LC50,48.0,F,,620.0,0.0079371177073959,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.79239168949825,-2.10033717906271
1031087,2017,71-43-2,LAB,S,I,FW,X,NR,18001,MOR,LC50,48.0,F,,412.0,0.0052743427345921,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.61489721603313,-2.27783165252783
1031088,2017,71-43-2,LAB,S,I,FW,X,NR,18002,MOR,LC50,48.0,F,,356.0,0.0045574417803757,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,2.55144999797288,-2.34127887058809
1031093,2017,71-23-8,LAB,S,I,FW,X,NR,18007,MOR,LC50,48.0,F,,6700.0,0.111488285410011,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.8260748027008304,-0.952770763549172
1031094,2017,71-23-8,LAB,S,I,FW,X,NR,18008,MOR,LC50,48.0,F,,6300.0,0.104832268370607,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.79934054945358,-0.979505016796416
1031098,2017,71-23-8,LAB,S,I,FW,X,NR,18012,MOR,LC50,48.0,F,,8150.0,0.135616347177849,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.91115760873998,-0.867687957510021
1031099,2017,71-23-8,LAB,S,I,FW,X,NR,18013,MOR,LC50,48.0,F,,7820.0,0.130125133120341,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.89320675305985,-0.88563881319015
1031100,2017,71-23-8,LAB,S,I,FW,X,NR,18014,MOR,LC50,48.0,F,,6980.0,0.116147497337593,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.84385542262316,-0.934990143626837
1031101,2017,71-23-8,LAB,S,I,FW,X,NR,18015,MOR,LC50,48.0,F,,6540.0,0.108825878594249,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.81557774832427,-0.963267817925731
1031110,2017,62-53-3,LAB,S,I,FW,X,NR,25524,MOR,LC50,48.0,F,,0.63,6.7648102617239e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.200659450546418,-5.16974437991513
1031111,2017,62-53-3,LAB,S,I,FW,X,NR,25525,MOR,LC50,48.0,F,,0.66,7.08694408371075e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.180456064458131,-5.14954099382684
1031112,2017,62-53-3,LAB,S,I,FW,X,NR,25526,MOR,LC50,48.0,F,,0.68,7.30169996503532e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.167491087293764,-5.13657601666247
1031113,2017,62-53-3,LAB,S,I,FW,X,NR,25527,MOR,LC50,48.0,F,,0.36,3.86560586384223e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.443697499232713,-5.41278242860142
1031114,2017,62-53-3,LAB,S,I,FW,X,NR,25528,MOR,LC50,48.0,F,,0.35,3.75822792317994e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.455931955649724,-5.42501688501843
1031118,2017,110-86-1,LAB,S,I,FW,X,NR,25532,MOR,LC50,48.0,F,,1140.0,0.014411772620463,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.05690485133647,-1.84128259851014
1031123,2017,110-86-1,LAB,S,I,FW,X,NR,25537,MOR,LC50,48.0,F,,1210.0,0.0152967060269827,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.08278537031645,-1.81540207953016
1031124,2017,110-86-1,LAB,S,I,FW,X,NR,25538,MOR,LC50,48.0,F,,1120.0,0.0141589345043146,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.04921802267018,-1.84896942717643
1031125,2017,110-86-1,LAB,S,I,FW,X,NR,25539,MOR,LC50,48.0,F,,1570.0,0.0198477921176552,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.19589965240923,-1.70228779743738
1031126,2017,110-86-1,LAB,S,I,FW,X,NR,25540,MOR,LC50,48.0,F,,1940.0,0.024525297266402,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,3.28780172993023,-1.61038571991639
1031127,2017,87-86-5,LAB,S,I,FW,X,NR,25541,MOR,LC50,48.0,F,,0.8,3.00390499398747e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.0969100130080564,-5.52231380710045
1031130,2017,87-86-5,LAB,S,I,FW,X,NR,25544,MOR,LC50,48.0,F,,0.26,9.76269123045928e-07,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.585026652029182,-6.01043044612157
1031131,2017,87-86-5,LAB,S,I,FW,X,NR,25545,MOR,LC50,48.0,F,,0.24,9.01171498196241e-07,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.619788758288394,-6.04519255238079
1031132,2017,87-86-5,LAB,S,I,FW,X,NR,25546,MOR,LC50,48.0,F,,0.4,1.50195249699373e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.397940008672038,-5.82334380276443
1031133,2017,87-86-5,LAB,S,I,FW,X,NR,25547,MOR,LC50,48.0,F,,0.79,2.96635618156263e-06,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,1,-0.102372908709559,-5.52777670280195
1031134,2017,90-02-8,LAB,S,I,FW,X,NR,25548,MOR,LC50,48.0,F,,3.2,2.62030900912394e-05,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.505149978319906,-4.58164748996117
1031138,2017,90-02-8,LAB,S,I,FW,X,NR,25552,MOR,LC50,48.0,F,,5.8,4.74931007903714e-05,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.763427993562937,-4.32336947471814
1031139,2017,90-02-8,LAB,S,I,FW,X,NR,25553,MOR,LC50,48.0,F,,4.1,3.35727091794004e-05,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.612783856719736,-4.47401361156134
1031140,2017,67-64-1,LAB,S,I,FW,X,NR,25554,MOR,LC50,48.0,F,,12600.0,0.216942141920921,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,4.10037054511756,-0.663656076266226
1031141,2017,67-64-1,LAB,S,I,FW,X,NR,25555,MOR,LC50,48.0,F,,13300.0,0.22899448313875,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,4.12385164096709,-0.640174980416703
1031142,2017,67-64-1,LAB,S,I,FW,X,NR,25556,MOR,LC50,48.0,F,,12100.0,0.208333326765329,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,4.08278537031645,-0.681241251067339
1031146,2017,95-48-7,LAB,S,I,FW,X,NR,25617,MOR,LC50,48.0,F,,14.0,0.0001294618094971,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.14612803567824,-3.88785832711017
1031151,2017,95-48-7,LAB,S,I,FW,X,NR,25622,MOR,LC50,48.0,F,,9.8,9.06232666479754e-05,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.991226075692495,-4.04276028709592
1031152,2017,95-48-7,LAB,S,I,FW,X,NR,25623,MOR,LC50,48.0,F,,8.6,7.95265401196518e-05,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,0.934498451243568,-4.09948791154484
1031153,2017,95-48-7,LAB,S,I,FW,X,NR,25624,MOR,LC50,48.0,F,,23.8,0.000220085076145,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.37657695705651,-3.6574094057319
1031154,2017,95-48-7,LAB,S,I,FW,X,NR,25625,MOR,LC50,48.0,F,,23.1,0.0002136119856702,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.36361197989214,-3.6703743828962705
1031155,2017,95-48-7,LAB,S,I,FW,X,NR,25626,MOR,LC50,48.0,F,,15.1,0.0001396338088147,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.17897694729317,-3.85500941549524
1031158,2017,111-70-6,LAB,S,I,FW,X,NR,29203,MOR,LC50,48.0,F,,68.0,0.0005851777787947,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.83250891270624,-3.23271217388314
1031159,2017,111-70-6,LAB,S,I,FW,X,NR,29204,MOR,LC50,48.0,F,,63.0,0.0005421500009421,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.79934054945358,-3.2658805371358
1031160,2017,111-70-6,LAB,S,I,FW,X,NR,29205,MOR,LC50,48.0,F,,66.0,0.0005679666676536,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.81954393554187,-3.24567715104751
1031161,2017,111-70-6,LAB,S,I,FW,X,NR,29206,MOR,LC50,48.0,F,,81.0,0.0006970500012113,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.90848501887865,-3.15673606771073
1031162,2017,111-70-6,LAB,S,I,FW,X,NR,29207,MOR,LC50,48.0,F,,73.0,0.0006282055566472,,,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200.0,45.0,0.1,0.25,,,0,1.86332286012046,-3.20189822646892
